date,time,hour,time_of_day,payment_category,card,money,coffee_name,coffee_category,day_of_week,is_weekend
03-07-2024,16:01:17,16,Afternoon,Card,ANON-0000-0000-0342,37.72,Cappuccino,Milk-based,Wednesday,FALSE
03-07-2024,16:50:25,16,Afternoon,Card,ANON-0000-0000-0343,37.72,Cappuccino,Milk-based,Wednesday,FALSE
03-07-2024,16:53:16,16,Afternoon,Card,ANON-0000-0000-0270,32.82,Americano with Milk,Milk-based,Wednesday,FALSE
03-07-2024,16:54:23,16,Afternoon,Card,ANON-0000-0000-0344,32.82,Americano with Milk,Milk-based,Wednesday,FALSE
03-07-2024,16:55:31,16,Afternoon,Card,ANON-0000-0000-0270,37.72,Latte,Milk-based,Wednesday,FALSE
03-07-2024,16:59:26,16,Afternoon,Card,ANON-0000-0000-0345,23.02,Espresso,Espresso-based,Wednesday,FALSE
03-07-2024,17:59:02,17,Evening,Card,ANON-0000-0000-0346,37.72,Cappuccino,Milk-based,Wednesday,FALSE
03-07-2024,19:06:09,19,Evening,Card,ANON-0000-0000-0009,37.72,Latte,Milk-based,Wednesday,FALSE
04-07-2024,10:26:24,10,Morning,Card,ANON-0000-0000-0143,32.82,Americano with Milk,Milk-based,Thursday,FALSE
04-07-2024,10:27:30,10,Morning,Card,ANON-0000-0000-0012,27.92,Americano,Espresso-based,Thursday,FALSE
05-07-2024,12:20:29,12,Afternoon,Card,ANON-0000-0000-0058,37.72,Cocoa,Chocolate-based,Friday,FALSE
05-07-2024,13:43:43,13,Afternoon,Card,ANON-0000-0000-0040,32.82,Americano with Milk,Milk-based,Friday,FALSE
05-07-2024,13:44:44,13,Afternoon,Card,ANON-0000-0000-0347,32.82,Americano with Milk,Milk-based,Friday,FALSE
05-07-2024,18:55:56,18,Evening,Card,ANON-0000-0000-0348,23.02,Espresso,Espresso-based,Friday,FALSE
05-07-2024,19:55:08,19,Evening,Card,ANON-0000-0000-0099,27.92,Americano,Espresso-based,Friday,FALSE
05-07-2024,22:11:56,22,Night,Card,ANON-0000-0000-0349,23.02,Espresso,Espresso-based,Friday,FALSE
05-07-2024,22:18:03,22,Night,Card,ANON-0000-0000-0350,27.92,Americano,Espresso-based,Friday,FALSE
05-07-2024,22:18:57,22,Night,Card,ANON-0000-0000-0350,27.92,Americano,Espresso-based,Friday,FALSE
05-07-2024,22:20:01,22,Night,Card,ANON-0000-0000-0351,37.72,Cappuccino,Milk-based,Friday,FALSE
05-07-2024,22:21:09,22,Night,Card,ANON-0000-0000-0351,32.82,Americano with Milk,Milk-based,Friday,FALSE
06-07-2024,10:28:07,10,Morning,Card,ANON-0000-0000-0352,37.72,Latte,Milk-based,Saturday,TRUE
06-07-2024,17:15:46,17,Evening,Card,ANON-0000-0000-0009,32.82,Latte,Milk-based,Saturday,TRUE
06-07-2024,17:17:01,17,Evening,Card,ANON-0000-0000-0009,32.82,Latte,Milk-based,Saturday,TRUE
06-07-2024,19:09:46,19,Evening,Card,ANON-0000-0000-0012,32.82,Latte,Milk-based,Saturday,TRUE
06-07-2024,19:10:40,19,Evening,Card,ANON-0000-0000-0012,27.92,Americano with Milk,Milk-based,Saturday,TRUE
07-07-2024,09:04:20,9,Morning,Card,ANON-0000-0000-0303,32.82,Cappuccino,Milk-based,Sunday,TRUE
07-07-2024,09:14:29,9,Morning,Card,ANON-0000-0000-0353,27.92,Americano with Milk,Milk-based,Sunday,TRUE
07-07-2024,09:15:37,9,Morning,Card,ANON-0000-0000-0353,27.92,Americano with Milk,Milk-based,Sunday,TRUE
07-07-2024,09:28:49,9,Morning,Card,ANON-0000-0000-0354,32.82,Cappuccino,Milk-based,Sunday,TRUE
07-07-2024,09:29:56,9,Morning,Card,ANON-0000-0000-0354,32.82,Cappuccino,Milk-based,Sunday,TRUE
07-07-2024,14:56:30,14,Afternoon,Card,ANON-0000-0000-0355,32.82,Hot Chocolate,Chocolate-based,Sunday,TRUE
07-07-2024,14:57:47,14,Afternoon,Card,ANON-0000-0000-0355,32.82,Cocoa,Chocolate-based,Sunday,TRUE
07-07-2024,17:07:50,17,Evening,Card,ANON-0000-0000-0356,32.82,Latte,Milk-based,Sunday,TRUE
07-07-2024,19:33:27,19,Evening,Card,ANON-0000-0000-0357,32.82,Cappuccino,Milk-based,Sunday,TRUE
07-07-2024,20:01:32,20,Evening,Card,ANON-0000-0000-0358,32.82,Hot Chocolate,Chocolate-based,Sunday,TRUE
07-07-2024,22:33:36,22,Night,Card,ANON-0000-0000-0359,27.92,Americano with Milk,Milk-based,Sunday,TRUE
08-07-2024,07:33:08,7,Morning,Card,ANON-0000-0000-0360,32.82,Latte,Milk-based,Monday,FALSE
08-07-2024,12:02:50,12,Afternoon,Card,ANON-0000-0000-0361,23.02,Americano,Espresso-based,Monday,FALSE
08-07-2024,14:40:24,14,Afternoon,Card,ANON-0000-0000-0362,23.02,Americano,Espresso-based,Monday,FALSE
08-07-2024,19:30:35,19,Evening,Card,ANON-0000-0000-0363,27.92,Americano with Milk,Milk-based,Monday,FALSE
08-07-2024,22:14:46,22,Night,Card,ANON-0000-0000-0019,32.82,Latte,Milk-based,Monday,FALSE
09-07-2024,10:26:52,10,Morning,Card,ANON-0000-0000-0333,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
09-07-2024,10:40:29,10,Morning,Card,ANON-0000-0000-0276,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
09-07-2024,11:21:36,11,Morning,Card,ANON-0000-0000-0194,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
09-07-2024,11:22:50,11,Morning,Card,ANON-0000-0000-0194,32.82,Cappuccino,Milk-based,Tuesday,FALSE
09-07-2024,16:43:00,16,Afternoon,Card,ANON-0000-0000-0364,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
10-07-2024,11:10:42,11,Morning,Card,ANON-0000-0000-0365,23.02,Americano,Espresso-based,Wednesday,FALSE
10-07-2024,12:28:54,12,Afternoon,Card,ANON-0000-0000-0366,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
10-07-2024,22:13:10,22,Night,Card,ANON-0000-0000-0328,32.82,Latte,Milk-based,Wednesday,FALSE
11-07-2024,11:27:28,11,Morning,Card,ANON-0000-0000-0367,32.82,Hot Chocolate,Chocolate-based,Thursday,FALSE
11-07-2024,16:48:19,16,Afternoon,Card,ANON-0000-0000-0368,27.92,Americano with Milk,Milk-based,Thursday,FALSE
11-07-2024,22:22:14,22,Night,Card,ANON-0000-0000-0369,32.82,Latte,Milk-based,Thursday,FALSE
11-07-2024,22:30:59,22,Night,Card,ANON-0000-0000-0370,23.02,Americano,Espresso-based,Thursday,FALSE
12-07-2024,08:03:17,8,Morning,Card,ANON-0000-0000-0371,23.02,Cortado,Milk-based,Friday,FALSE
12-07-2024,11:48:33,11,Morning,Card,ANON-0000-0000-0372,32.82,Hot Chocolate,Chocolate-based,Friday,FALSE
12-07-2024,22:33:26,22,Night,Card,ANON-0000-0000-0178,32.82,Hot Chocolate,Chocolate-based,Friday,FALSE
12-07-2024,22:34:14,22,Night,Card,ANON-0000-0000-0177,32.82,Hot Chocolate,Chocolate-based,Friday,FALSE
12-07-2024,22:35:30,22,Night,Card,ANON-0000-0000-0179,32.82,Hot Chocolate,Chocolate-based,Friday,FALSE
13-07-2024,10:38:10,10,Morning,Card,ANON-0000-0000-0365,32.82,Latte,Milk-based,Saturday,TRUE
13-07-2024,11:41:38,11,Morning,Card,ANON-0000-0000-0365,32.82,Latte,Milk-based,Saturday,TRUE
14-07-2024,10:54:24,10,Morning,Card,ANON-0000-0000-0373,23.02,Americano,Espresso-based,Sunday,TRUE
14-07-2024,10:55:31,10,Morning,Card,ANON-0000-0000-0373,27.92,Americano with Milk,Milk-based,Sunday,TRUE
14-07-2024,10:56:30,10,Morning,Card,ANON-0000-0000-0373,32.82,Cappuccino,Milk-based,Sunday,TRUE
14-07-2024,10:57:54,10,Morning,Card,ANON-0000-0000-0374,32.82,Latte,Milk-based,Sunday,TRUE
14-07-2024,11:02:12,11,Morning,Card,ANON-0000-0000-0375,23.02,Americano,Espresso-based,Sunday,TRUE
14-07-2024,22:31:30,22,Night,Card,ANON-0000-0000-0376,32.82,Latte,Milk-based,Sunday,TRUE
15-07-2024,07:33:06,7,Morning,Card,ANON-0000-0000-0377,32.82,Cappuccino,Milk-based,Monday,FALSE
16-07-2024,12:23:37,12,Afternoon,Card,ANON-0000-0000-0378,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
16-07-2024,19:29:25,19,Evening,Card,ANON-0000-0000-0367,32.82,Hot Chocolate,Chocolate-based,Tuesday,FALSE
17-07-2024,13:05:00,13,Afternoon,Card,ANON-0000-0000-0379,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
18-07-2024,11:10:13,11,Morning,Card,ANON-0000-0000-0380,27.92,Americano with Milk,Milk-based,Thursday,FALSE
18-07-2024,11:11:23,11,Morning,Card,ANON-0000-0000-0381,18.12,Espresso,Espresso-based,Thursday,FALSE
18-07-2024,11:33:00,11,Morning,Card,ANON-0000-0000-0059,23.02,Americano,Espresso-based,Thursday,FALSE
18-07-2024,11:34:48,11,Morning,Card,ANON-0000-0000-0059,23.02,Americano,Espresso-based,Thursday,FALSE
18-07-2024,11:35:52,11,Morning,Card,ANON-0000-0000-0059,23.02,Cortado,Milk-based,Thursday,FALSE
18-07-2024,13:23:34,13,Afternoon,Card,ANON-0000-0000-0375,32.82,Latte,Milk-based,Thursday,FALSE
18-07-2024,18:18:23,18,Evening,Card,ANON-0000-0000-0382,32.82,Cappuccino,Milk-based,Thursday,FALSE
18-07-2024,19:30:51,19,Evening,Card,ANON-0000-0000-0009,32.82,Latte,Milk-based,Thursday,FALSE
18-07-2024,21:19:42,21,Night,Card,ANON-0000-0000-0383,32.82,Hot Chocolate,Chocolate-based,Thursday,FALSE
18-07-2024,21:22:00,21,Night,Card,ANON-0000-0000-0383,32.82,Latte,Milk-based,Thursday,FALSE
18-07-2024,21:46:19,21,Night,Card,ANON-0000-0000-0384,32.82,Latte,Milk-based,Thursday,FALSE
19-07-2024,11:03:02,11,Morning,Card,ANON-0000-0000-0375,23.02,Americano,Espresso-based,Friday,FALSE
19-07-2024,11:16:21,11,Morning,Card,ANON-0000-0000-0385,27.92,Americano with Milk,Milk-based,Friday,FALSE
19-07-2024,12:58:38,12,Afternoon,Card,ANON-0000-0000-0386,32.82,Latte,Milk-based,Friday,FALSE
19-07-2024,12:59:55,12,Afternoon,Card,ANON-0000-0000-0386,27.92,Americano with Milk,Milk-based,Friday,FALSE
19-07-2024,14:09:21,14,Afternoon,Card,ANON-0000-0000-0384,32.82,Latte,Milk-based,Friday,FALSE
19-07-2024,14:11:22,14,Afternoon,Card,ANON-0000-0000-0384,32.82,Cocoa,Chocolate-based,Friday,FALSE
19-07-2024,16:36:19,16,Afternoon,Card,ANON-0000-0000-0384,32.82,Latte,Milk-based,Friday,FALSE
19-07-2024,16:37:36,16,Afternoon,Card,ANON-0000-0000-0384,32.82,Latte,Milk-based,Friday,FALSE
20-07-2024,08:05:44,8,Morning,Card,ANON-0000-0000-0387,23.02,Americano,Espresso-based,Saturday,TRUE
20-07-2024,08:06:49,8,Morning,Card,ANON-0000-0000-0387,32.82,Latte,Milk-based,Saturday,TRUE
20-07-2024,08:07:51,8,Morning,Card,ANON-0000-0000-0387,23.02,Americano,Espresso-based,Saturday,TRUE
20-07-2024,09:00:54,9,Morning,Card,ANON-0000-0000-0388,32.82,Latte,Milk-based,Saturday,TRUE
20-07-2024,09:02:28,9,Morning,Card,ANON-0000-0000-0389,32.82,Latte,Milk-based,Saturday,TRUE
20-07-2024,10:39:21,10,Morning,Card,ANON-0000-0000-0390,23.02,Americano,Espresso-based,Saturday,TRUE
20-07-2024,15:15:09,15,Afternoon,Card,ANON-0000-0000-0391,32.82,Latte,Milk-based,Saturday,TRUE
21-07-2024,10:30:56,10,Morning,Card,ANON-0000-0000-0367,32.82,Cocoa,Chocolate-based,Sunday,TRUE
21-07-2024,11:39:29,11,Morning,Card,ANON-0000-0000-0392,32.82,Cappuccino,Milk-based,Sunday,TRUE
21-07-2024,13:34:31,13,Afternoon,Card,ANON-0000-0000-0393,23.02,Cortado,Milk-based,Sunday,TRUE
21-07-2024,13:42:31,13,Afternoon,Card,ANON-0000-0000-0394,32.82,Latte,Milk-based,Sunday,TRUE
22-07-2024,08:13:23,8,Morning,Card,ANON-0000-0000-0375,23.02,Americano,Espresso-based,Monday,FALSE
22-07-2024,08:40:50,8,Morning,Card,ANON-0000-0000-0395,23.02,Americano,Espresso-based,Monday,FALSE
22-07-2024,10:15:37,10,Morning,Card,ANON-0000-0000-0385,27.92,Americano with Milk,Milk-based,Monday,FALSE
22-07-2024,16:44:38,16,Afternoon,Card,ANON-0000-0000-0396,32.82,Latte,Milk-based,Monday,FALSE
23-07-2024,08:12:56,8,Morning,Card,ANON-0000-0000-0197,32.82,Latte,Milk-based,Tuesday,FALSE
23-07-2024,08:40:19,8,Morning,Card,ANON-0000-0000-0395,23.02,Americano,Espresso-based,Tuesday,FALSE
23-07-2024,08:44:54,8,Morning,Card,ANON-0000-0000-0397,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
23-07-2024,08:49:25,8,Morning,Card,ANON-0000-0000-0398,32.82,Cocoa,Chocolate-based,Tuesday,FALSE
23-07-2024,08:51:10,8,Morning,Card,ANON-0000-0000-0399,32.82,Latte,Milk-based,Tuesday,FALSE
23-07-2024,09:01:46,9,Morning,Card,ANON-0000-0000-0375,23.02,Americano,Espresso-based,Tuesday,FALSE
23-07-2024,10:03:36,10,Morning,Card,ANON-0000-0000-0400,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
23-07-2024,15:20:05,15,Afternoon,Card,ANON-0000-0000-0401,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
23-07-2024,15:21:01,15,Afternoon,Card,ANON-0000-0000-0401,32.82,Latte,Milk-based,Tuesday,FALSE
23-07-2024,21:01:41,21,Night,Card,ANON-0000-0000-0009,32.82,Latte,Milk-based,Tuesday,FALSE
23-07-2024,21:23:14,21,Night,Card,ANON-0000-0000-0012,23.02,Americano,Espresso-based,Tuesday,FALSE
23-07-2024,21:24:23,21,Night,Card,ANON-0000-0000-0012,23.02,Americano,Espresso-based,Tuesday,FALSE
24-07-2024,09:16:10,9,Morning,Card,ANON-0000-0000-0097,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
24-07-2024,09:38:55,9,Morning,Card,ANON-0000-0000-0385,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
24-07-2024,09:54:37,9,Morning,Card,ANON-0000-0000-0402,18.12,Espresso,Espresso-based,Wednesday,FALSE
24-07-2024,11:43:53,11,Morning,Card,ANON-0000-0000-0379,32.82,Cappuccino,Milk-based,Wednesday,FALSE
24-07-2024,13:55:14,13,Afternoon,Card,ANON-0000-0000-0399,32.82,Latte,Milk-based,Wednesday,FALSE
24-07-2024,14:45:50,14,Afternoon,Card,ANON-0000-0000-0012,18.12,Espresso,Espresso-based,Wednesday,FALSE
24-07-2024,15:18:31,15,Afternoon,Card,ANON-0000-0000-0009,32.82,Latte,Milk-based,Wednesday,FALSE
24-07-2024,19:15:06,19,Evening,Card,ANON-0000-0000-0205,32.82,Cappuccino,Milk-based,Wednesday,FALSE
24-07-2024,19:17:00,19,Evening,Card,ANON-0000-0000-0205,32.82,Cappuccino,Milk-based,Wednesday,FALSE
24-07-2024,21:17:37,21,Night,Card,ANON-0000-0000-0040,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
24-07-2024,21:18:41,21,Night,Card,ANON-0000-0000-0040,23.02,Americano,Espresso-based,Wednesday,FALSE
24-07-2024,21:25:17,21,Night,Card,ANON-0000-0000-0012,23.02,Americano,Espresso-based,Wednesday,FALSE
25-07-2024,07:54:48,7,Morning,Card,ANON-0000-0000-0012,23.02,Americano,Espresso-based,Thursday,FALSE
25-07-2024,08:49:18,8,Morning,Card,ANON-0000-0000-0399,32.82,Latte,Milk-based,Thursday,FALSE
25-07-2024,10:29:45,10,Morning,Card,ANON-0000-0000-0385,27.92,Americano with Milk,Milk-based,Thursday,FALSE
25-07-2024,11:26:05,11,Morning,Card,ANON-0000-0000-0375,23.02,Americano,Espresso-based,Thursday,FALSE
25-07-2024,15:25:07,15,Afternoon,Card,ANON-0000-0000-0403,32.82,Cappuccino,Milk-based,Thursday,FALSE
25-07-2024,19:21:01,19,Evening,Card,ANON-0000-0000-0257,32.82,Cappuccino,Milk-based,Thursday,FALSE
25-07-2024,21:06:01,21,Night,Card,ANON-0000-0000-0404,23.02,Cortado,Milk-based,Thursday,FALSE
25-07-2024,21:06:50,21,Night,Card,ANON-0000-0000-0404,18.12,Espresso,Espresso-based,Thursday,FALSE
25-07-2024,22:38:51,22,Night,Card,ANON-0000-0000-0328,23.02,Cortado,Milk-based,Thursday,FALSE
25-07-2024,22:39:47,22,Night,Card,ANON-0000-0000-0405,32.82,Cocoa,Chocolate-based,Thursday,FALSE
26-07-2024,08:33:01,8,Morning,Card,ANON-0000-0000-0406,32.82,Latte,Milk-based,Friday,FALSE
26-07-2024,09:19:37,9,Morning,Card,ANON-0000-0000-0097,27.92,Americano with Milk,Milk-based,Friday,FALSE
26-07-2024,09:20:34,9,Morning,Card,ANON-0000-0000-0059,18.12,Espresso,Espresso-based,Friday,FALSE
26-07-2024,09:33:12,9,Morning,Card,ANON-0000-0000-0407,23.02,Cortado,Milk-based,Friday,FALSE
26-07-2024,09:34:17,9,Morning,Card,ANON-0000-0000-0407,23.02,Cortado,Milk-based,Friday,FALSE
26-07-2024,09:59:08,9,Morning,Card,ANON-0000-0000-0408,32.82,Latte,Milk-based,Friday,FALSE
26-07-2024,10:00:03,10,Morning,Card,ANON-0000-0000-0408,32.82,Latte,Milk-based,Friday,FALSE
26-07-2024,11:47:14,11,Morning,Card,ANON-0000-0000-0385,27.92,Americano with Milk,Milk-based,Friday,FALSE
26-07-2024,12:07:02,12,Afternoon,Card,ANON-0000-0000-0379,27.92,Americano with Milk,Milk-based,Friday,FALSE
26-07-2024,12:28:08,12,Afternoon,Card,ANON-0000-0000-0339,32.82,Cappuccino,Milk-based,Friday,FALSE
26-07-2024,12:29:18,12,Afternoon,Card,ANON-0000-0000-0339,32.82,Cappuccino,Milk-based,Friday,FALSE
26-07-2024,13:09:56,13,Afternoon,Card,ANON-0000-0000-0409,32.82,Latte,Milk-based,Friday,FALSE
26-07-2024,17:23:29,17,Evening,Card,ANON-0000-0000-0410,23.02,Americano,Espresso-based,Friday,FALSE
26-07-2024,17:58:29,17,Evening,Card,ANON-0000-0000-0411,32.82,Cappuccino,Milk-based,Friday,FALSE
26-07-2024,21:15:10,21,Night,Card,ANON-0000-0000-0009,32.82,Latte,Milk-based,Friday,FALSE
26-07-2024,22:49:52,22,Night,Card,ANON-0000-0000-0412,27.92,Americano with Milk,Milk-based,Friday,FALSE
27-07-2024,09:09:16,9,Morning,Card,ANON-0000-0000-0097,32.82,Cappuccino,Milk-based,Saturday,TRUE
27-07-2024,11:55:31,11,Morning,Card,ANON-0000-0000-0413,27.92,Americano with Milk,Milk-based,Saturday,TRUE
27-07-2024,12:25:10,12,Afternoon,Card,ANON-0000-0000-0059,27.92,Americano with Milk,Milk-based,Saturday,TRUE
27-07-2024,12:26:13,12,Afternoon,Card,ANON-0000-0000-0040,18.12,Espresso,Espresso-based,Saturday,TRUE
27-07-2024,12:33:23,12,Afternoon,Card,ANON-0000-0000-0059,27.92,Americano with Milk,Milk-based,Saturday,TRUE
27-07-2024,14:28:42,14,Afternoon,Card,ANON-0000-0000-0225,18.12,Espresso,Espresso-based,Saturday,TRUE
27-07-2024,14:51:53,14,Afternoon,Card,ANON-0000-0000-0077,32.82,Latte,Milk-based,Saturday,TRUE
27-07-2024,17:02:33,17,Evening,Card,ANON-0000-0000-0414,32.82,Cappuccino,Milk-based,Saturday,TRUE
27-07-2024,17:03:39,17,Evening,Card,ANON-0000-0000-0415,32.82,Cappuccino,Milk-based,Saturday,TRUE
27-07-2024,17:09:00,17,Evening,Card,ANON-0000-0000-0416,27.92,Americano with Milk,Milk-based,Saturday,TRUE
27-07-2024,17:10:08,17,Evening,Card,ANON-0000-0000-0416,27.92,Americano with Milk,Milk-based,Saturday,TRUE
27-07-2024,20:55:20,20,Evening,Card,ANON-0000-0000-0009,32.82,Latte,Milk-based,Saturday,TRUE
27-07-2024,22:56:24,22,Night,Card,ANON-0000-0000-0417,32.82,Cappuccino,Milk-based,Saturday,TRUE
28-07-2024,11:07:26,11,Morning,Card,ANON-0000-0000-0012,18.12,Espresso,Espresso-based,Sunday,TRUE
28-07-2024,14:17:54,14,Afternoon,Card,ANON-0000-0000-0276,27.92,Americano with Milk,Milk-based,Sunday,TRUE
28-07-2024,14:18:52,14,Afternoon,Card,ANON-0000-0000-0276,32.82,Latte,Milk-based,Sunday,TRUE
29-07-2024,08:12:06,8,Morning,Card,ANON-0000-0000-0418,32.82,Latte,Milk-based,Monday,FALSE
29-07-2024,09:04:48,9,Morning,Card,ANON-0000-0000-0012,23.02,Americano,Espresso-based,Monday,FALSE
29-07-2024,09:15:46,9,Morning,Card,ANON-0000-0000-0097,27.92,Americano with Milk,Milk-based,Monday,FALSE
29-07-2024,09:19:44,9,Morning,Card,ANON-0000-0000-0003,23.02,Americano,Espresso-based,Monday,FALSE
29-07-2024,09:51:25,9,Morning,Card,ANON-0000-0000-0419,27.92,Americano with Milk,Milk-based,Monday,FALSE
29-07-2024,09:58:30,9,Morning,Card,ANON-0000-0000-0420,32.82,Cappuccino,Milk-based,Monday,FALSE
29-07-2024,10:43:44,10,Morning,Card,ANON-0000-0000-0421,32.82,Hot Chocolate,Chocolate-based,Monday,FALSE
29-07-2024,10:44:56,10,Morning,Card,ANON-0000-0000-0421,32.82,Hot Chocolate,Chocolate-based,Monday,FALSE
29-07-2024,19:06:31,19,Evening,Card,ANON-0000-0000-0422,32.82,Cappuccino,Milk-based,Monday,FALSE
29-07-2024,19:30:16,19,Evening,Card,ANON-0000-0000-0099,23.02,Americano,Espresso-based,Monday,FALSE
29-07-2024,21:57:34,21,Night,Card,ANON-0000-0000-0328,32.82,Cocoa,Chocolate-based,Monday,FALSE
30-07-2024,07:41:11,7,Morning,Card,ANON-0000-0000-0423,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,08:05:07,8,Morning,Card,ANON-0000-0000-0424,23.02,Cortado,Milk-based,Tuesday,FALSE
30-07-2024,08:20:51,8,Morning,Card,ANON-0000-0000-0425,32.82,Cappuccino,Milk-based,Tuesday,FALSE
30-07-2024,09:13:43,9,Morning,Card,ANON-0000-0000-0097,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,10:17:11,10,Morning,Card,ANON-0000-0000-0141,23.02,Cortado,Milk-based,Tuesday,FALSE
30-07-2024,10:19:34,10,Morning,Card,ANON-0000-0000-0276,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,10:23:20,10,Morning,Card,ANON-0000-0000-0250,32.82,Latte,Milk-based,Tuesday,FALSE
30-07-2024,11:12:07,11,Morning,Card,ANON-0000-0000-0426,23.02,Americano,Espresso-based,Tuesday,FALSE
30-07-2024,11:13:16,11,Morning,Card,ANON-0000-0000-0426,18.12,Espresso,Espresso-based,Tuesday,FALSE
30-07-2024,11:14:42,11,Morning,Card,ANON-0000-0000-0427,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,11:16:02,11,Morning,Card,ANON-0000-0000-0428,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,11:30:35,11,Morning,Card,ANON-0000-0000-0429,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,11:31:41,11,Morning,Card,ANON-0000-0000-0430,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,12:08:08,12,Afternoon,Card,ANON-0000-0000-0431,32.82,Latte,Milk-based,Tuesday,FALSE
30-07-2024,15:16:10,15,Afternoon,Card,ANON-0000-0000-0432,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,16:08:53,16,Afternoon,Card,ANON-0000-0000-0433,23.02,Cortado,Milk-based,Tuesday,FALSE
30-07-2024,16:09:44,16,Afternoon,Card,ANON-0000-0000-0433,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,20:24:20,20,Evening,Card,ANON-0000-0000-0434,18.12,Espresso,Espresso-based,Tuesday,FALSE
30-07-2024,20:53:52,20,Evening,Card,ANON-0000-0000-0097,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,20:54:46,20,Evening,Card,ANON-0000-0000-0097,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,20:57:02,20,Evening,Card,ANON-0000-0000-0347,27.92,Americano with Milk,Milk-based,Tuesday,FALSE
30-07-2024,21:33:19,21,Night,Card,ANON-0000-0000-0435,32.82,Latte,Milk-based,Tuesday,FALSE
30-07-2024,22:15:21,22,Night,Card,ANON-0000-0000-0436,23.02,Americano,Espresso-based,Tuesday,FALSE
30-07-2024,22:16:19,22,Night,Card,ANON-0000-0000-0436,32.82,Cappuccino,Milk-based,Tuesday,FALSE
31-07-2024,07:59:52,7,Morning,Card,ANON-0000-0000-0423,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
31-07-2024,08:37:42,8,Morning,Card,ANON-0000-0000-0437,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
31-07-2024,08:38:38,8,Morning,Card,ANON-0000-0000-0437,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
31-07-2024,09:54:45,9,Morning,Card,ANON-0000-0000-0388,23.02,Americano,Espresso-based,Wednesday,FALSE
31-07-2024,09:55:45,9,Morning,Card,ANON-0000-0000-0388,23.02,Americano,Espresso-based,Wednesday,FALSE
31-07-2024,09:58:16,9,Morning,Card,ANON-0000-0000-0276,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
31-07-2024,13:11:43,13,Afternoon,Card,ANON-0000-0000-0384,32.82,Cocoa,Chocolate-based,Wednesday,FALSE
31-07-2024,13:14:00,13,Afternoon,Card,ANON-0000-0000-0384,32.82,Latte,Milk-based,Wednesday,FALSE
31-07-2024,13:24:49,13,Afternoon,Card,ANON-0000-0000-0438,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
31-07-2024,17:48:07,17,Evening,Card,ANON-0000-0000-0439,23.02,Cortado,Milk-based,Wednesday,FALSE
31-07-2024,18:04:15,18,Evening,Card,ANON-0000-0000-0440,32.82,Latte,Milk-based,Wednesday,FALSE
31-07-2024,19:22:39,19,Evening,Card,ANON-0000-0000-0441,23.02,Cortado,Milk-based,Wednesday,FALSE
31-07-2024,19:28:45,19,Evening,Card,ANON-0000-0000-0009,32.82,Latte,Milk-based,Wednesday,FALSE
31-07-2024,20:46:42,20,Evening,Card,ANON-0000-0000-0442,32.82,Cocoa,Chocolate-based,Wednesday,FALSE
31-07-2024,20:50:07,20,Evening,Card,ANON-0000-0000-0443,23.02,Cortado,Milk-based,Wednesday,FALSE
31-07-2024,20:51:10,20,Evening,Card,ANON-0000-0000-0443,32.82,Latte,Milk-based,Wednesday,FALSE
31-07-2024,20:52:15,20,Evening,Card,ANON-0000-0000-0153,32.82,Cappuccino,Milk-based,Wednesday,FALSE
31-07-2024,20:53:35,20,Evening,Card,ANON-0000-0000-0443,23.02,Cortado,Milk-based,Wednesday,FALSE
31-07-2024,20:59:25,20,Evening,Card,ANON-0000-0000-0040,27.92,Americano with Milk,Milk-based,Wednesday,FALSE
31-07-2024,21:26:26,21,Night,Card,ANON-0000-0000-0444,32.82,Latte,Milk-based,Wednesday,FALSE
31-07-2024,21:54:12,21,Night,Card,ANON-0000-0000-0445,32.82,Latte,Milk-based,Wednesday,FALSE
